,creator,contributor,date,cdate,mediumI,mediumII,mediumIII,mediumIV,mediumV,mediumVI,mediumVII,,extent,currentLocation,dcidentifier,providerproxy,providedcho,ml,mf,aggregation,dp,rights,title,coverage,creation,description,relation,subjectI,subjectII,subjectIII,typeI,typeII,typeIII,language,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00259,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00832,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00603,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00269,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00267,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00274,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00575,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part01218,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00066,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00259,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00832,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00603,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00269,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00267,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00274,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00575,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part01218,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00036,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00259,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00832,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00603,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00269,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00267,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00274,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00575,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part01218,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00177,,,,
12346,"Klimt, Gustav",,,1908/1910,http://partage.vocnet.org/part00259,,,,,,,,Breite: 102 cm,,MAL 226-1,http://data.europeana.eu/proxy/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,http://data.europeana.eu/item/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,,,http://data.europeana.eu/aggregation/provider/2026106/Partage_Plus_ProvidedCHO_MAK____sterreichisches_Museum_f_r_angewandte_Kunst___Gegenwartskunst_4487,MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst,http://www.europeana.eu/rights/rr-f/,Werkzeichnung für die Ausführung für ein Mosaikfries für den Speisesaal des Palais Stoclet in Brüssel: Teil 1,,,,,,,,http://partage.vocnet.org/part00134,,,,
